Уникальный идентификатор клиента;Дата совершенной транзакции;Дата и время совершенной транзакции;Сумма совершенного перевода;Уникальный идентификатор транзакции;Зашифрованный идентификатор получателя/destination транзакции;Размеченные транзакции(переводы), где 1 - мошенническая операция , 0 - чистая
453055831;'2025-03-07 00:00:00.000';'2025-03-07 15:31:41.000';10000.0;9514;d96d63e5616ab21f7eba72003ab0da6f;0
456065880;'2025-03-06 00:00:00.000';'2025-03-06 17:36:37.000';40000.0;12020;743464acdf1b92dff34e05a47db5aa36;0
465356982;'2025-04-28 00:00:00.000';'2025-04-28 16:03:08.000';2000.0;7154;9030efc541153c7eb82a2280c59cda34;0
2112406217;'2024-12-13 00:00:00.000';'2024-12-13 17:37:04.000';8000.0;9028;03e2a42a9d741e2ff8e9bd73b99e99ad;0
456156194;'2025-02-02 00:00:00.000';'2025-02-02 11:22:46.000';5000.0;3585;8f19ec8253fad529673cbb61bfe00c8f;0
456326660;'2025-06-19 00:00:00.000';'2025-06-19 18:40:27.000';1000.0;4508;3b6200f28be9543f7d3017e92c5a900d;0
455579485;'2024-12-06 00:00:00.000';'2024-12-06 13:33:36.000';133000.0;5693;09e5b4b08c8b9f2b46119ea900a9db3e;0
2937698824;'2025-02-12 00:00:00.000';'2025-02-12 21:13:09.000';3690.0;9432;df9a3b9f0e23b5187cb5c867619be00d;0
2937918969;'2025-03-31 00:00:00.000';'2025-03-31 08:07:51.000';30000.0;2537;dc13492c43cebd5bc8717f07d44f11f9;0
456175450;'2025-05-21 00:00:00.000';'2025-05-21 10:29:26.000';65000.0;3723;5c58683bdb3b395a3c57832fdb1d0fd7;0
2938150265;'2025-05-13 00:00:00.000';'2025-05-13 11:50:57.000';39320.0;4282;65a50ae9ab335767ef8424a233aa4620;0
456591642;'2025-05-03 00:00:00.000';'2025-05-03 16:13:17.000';5000.0;7939;252d843107a780dba259e0df1da725f3;0
454304966;'2025-05-23 00:00:00.000';'2025-05-23 15:24:58.000';12000.0;2931;799ea2dd98a174ce46f353979e92f70c;0
453195571;'2025-03-30 00:00:00.000';'2025-03-30 18:43:24.000';416.0;10845;9ab260b2a84267f8c590efe6d02bbc63;0
2933725046;'2025-03-14 00:00:00.000';'2025-03-14 22:22:15.000';2000.0;5223;639bd8a0613721b132d1778ea861238c;0
453076643;'2025-03-05 00:00:00.000';'2025-03-05 08:24:53.000';25000.0;11200;111c23045d44c3bcc77aa0be7f330081;0
2938023904;'2025-01-19 00:00:00.000';'2025-01-19 18:22:58.000';5000.0;1479;9da144223d8f6574c72fa67e7490a3fb;0
456326660;'2024-12-29 00:00:00.000';'2024-12-29 19:30:53.000';313000.0;2826;3b6200f28be9543f7d3017e92c5a900d;0
2937630576;'2025-01-01 00:00:00.000';'2025-01-01 11:06:44.000';1878.0;12433;15b7ae881d88fd7b0adae50d1b20146a;0
2937764287;'2025-05-23 00:00:00.000';'2025-05-23 18:39:20.000';84794.37;12565;51dc42cfedc843b4b5ca6e35d451e019;0
2934995000;'2025-07-04 00:00:00.000';'2025-07-04 04:42:05.000';49385.1285;12804;58a73609574250f59a7f700e5a8b8277;0
452951313;'2025-08-29 00:00:00.000';'2025-08-29 15:36:28.000';80000.0;12906;5ee368e719289d181e38968224ef60db;0
455814236;'2024-12-18 00:00:00.000';'2024-12-18 15:12:08.000';9500.0;13030;169f004ba49a0271bd2bf62105e6f0ed;0
450724681;'2025-06-12 00:00:00.000';'2025-06-12 10:25:20.000';10000.0;7081;b1bad967c9a07c387478a24f700412f8;0
455852784;'2025-07-23 00:00:00.000';'2025-07-23 14:46:59.000';200000.0;12632;ad90bae23213779f35299d80c2de9644;0
455896453;'2025-04-24 00:00:00.000';'2025-04-24 11:07:01.000';1000.0;12911;19a176ec0f92170143d89035ca3c9613;0
452951313;'2025-04-01 00:00:00.000';'2025-04-01 12:58:05.000';4000.0;12516;ff4a21d55fed0dfb165ed64a0b4f39cc;0
2933493153;'2025-07-01 00:00:00.000';'2025-07-01 17:32:22.000';1000.0;12528;d677d4e1a0f625e1ad746ea950c9dca9;0
2112800905;'2025-01-23 00:00:00.000';'2025-01-23 17:00:05.000';10832.0;12772;c3c8daddee7d043dacec933a269a7a34;0
2937920677;'2025-08-22 00:00:00.000';'2025-08-22 17:53:26.000';27000.0;12992;0b07835eef21a18be4bd3538f8944e33;0
2937764287;'2025-04-20 00:00:00.000';'2025-04-20 18:31:52.000';8000.0;3762;ef8fbc05a5c7b7f022d47b72654a9e1a;0
2933493153;'2025-06-30 00:00:00.000';'2025-06-30 12:38:57.000';5000.0;10619;ed99938ea10357e9ba670ac52bed727e;0
2937827669;'2025-01-27 00:00:00.000';'2025-01-27 14:27:32.000';10000.0;12507;4c68292ac17609de01956698d845366e;0
452262441;'2024-12-15 00:00:00.000';'2024-12-15 13:55:00.000';100000.0;12671;5c56843c72414d4269d154a979116afe;0
2938023904;'2025-02-22 00:00:00.000';'2025-02-22 21:00:50.000';8500.0;9212;9da144223d8f6574c72fa67e7490a3fb;0
453915703;'2025-08-10 00:00:00.000';'2025-08-10 16:22:34.000';220000.0;912;df99e604755ef9816efebd79d39deb26;1
2937708912;'2025-02-02 00:00:00.000';'2025-02-02 17:11:07.000';55000.0;1248;5ac02773e24145d7d1180616c73fb23f;0
2933493153;'2025-06-07 00:00:00.000';'2025-06-07 16:06:07.000';19000.0;10327;cf8c3d97a9ead76b5d693e8ac94c44e5;0
2937759666;'2025-08-24 00:00:00.000';'2025-08-24 09:09:22.000';10000.0;10501;22b84292f0ebce65ad0808342615a03b;0
2112406217;'2025-06-27 00:00:00.000';'2025-06-27 15:16:28.000';2100.0;548;22f509b8d3c658ab781c5a5c4a13f16b;0
452543738;'2025-01-08 00:00:00.000';'2025-01-08 07:00:23.000';18000.0;8679;4c745e30d04c74ca549622b74858c58e;0
2095314234;'2025-03-11 00:00:00.000';'2025-03-11 21:26:50.000';15000.0;11308;5eb09003e1a1831ed3bf03315edaae0e;0
454471150;'2024-12-14 00:00:00.000';'2024-12-14 00:39:57.000';120000.0;8051;f92bbbc6d64b6312315cced7789a8937;0
2933725046;'2025-06-18 00:00:00.000';'2025-06-18 06:02:14.000';5000.0;9568;639bd8a0613721b132d1778ea861238c;0
2933725046;'2024-12-18 00:00:00.000';'2024-12-18 06:40:14.000';50.0;737;639bd8a0613721b132d1778ea861238c;0
2938150265;'2025-06-27 00:00:00.000';'2025-06-27 17:50:22.000';41896.0;2350;65a50ae9ab335767ef8424a233aa4620;0
2937759666;'2025-06-07 00:00:00.000';'2025-06-07 11:26:27.000';9400.0;3590;deca85b3f2c043f7c84f9c81d69bb2a4;0
456112296;'2025-02-02 00:00:00.000';'2025-02-02 09:18:50.000';10000.0;9722;6f8292dfd14e4b38ed96936cf417565a;0
2937563333;'2024-11-30 00:00:00.000';'2024-11-30 12:30:50.000';114225.0;1881;bfde8571f7e506dce17606e5ffbe6b7a;0
456112296;'2025-03-26 00:00:00.000';'2025-03-26 10:09:14.000';2000.0;2664;ca8724ea518d8bc6832866589f6693a8;0
2933375279;'2025-01-17 00:00:00.000';'2025-01-17 15:05:25.000';6000.0;3695;0c1de05ea765df1559aabe6d5e076133;0
452171932;'2025-04-12 00:00:00.000';'2025-04-12 14:15:47.000';5000.0;10515;47344e7b172a9693714f42a664759568;0
2937668970;'2025-02-11 00:00:00.000';'2025-02-11 21:35:40.000';11000.0;2123;7fc3568e388a9b8fad9ff224b240b471;0
2095314234;'2025-02-03 00:00:00.000';'2025-02-03 10:00:05.000';10000.0;2276;5eb09003e1a1831ed3bf03315edaae0e;0
2685329878;'2025-08-28 00:00:00.000';'2025-08-28 15:29:59.000';15900.0;2381;87f365bcfd81e256050295f199b0ec45;0
454460311;'2025-04-24 00:00:00.000';'2025-04-24 18:46:11.000';50000.0;6040;a109fd20be9ec789f7e6509eda0178ea;0
456326660;'2025-07-25 00:00:00.000';'2025-07-25 23:36:55.000';300.0;8516;3b6200f28be9543f7d3017e92c5a900d;0
2937827669;'2025-04-28 00:00:00.000';'2025-04-28 19:38:20.000';5000.0;5059;e2764316c0e77eb866047a877c06be91;0
2095839711;'2024-12-09 00:00:00.000';'2024-12-09 11:22:30.000';60000.0;8622;242ba02ddeb250a488e01c05de523084;0
2112800905;'2025-04-20 00:00:00.000';'2025-04-20 23:11:10.000';3000.0;12008;c3c8daddee7d043dacec933a269a7a34;0
452910230;'2025-07-09 00:00:00.000';'2025-07-09 09:45:49.000';50000.0;4286;0d03921c089363718479d98df30b5aad;0
2935290201;'2025-04-22 00:00:00.000';'2025-04-22 14:11:06.000';45300.0;4338;95e42a8c87668a7e2de56c5a469f1444;0
2937782448;'2024-12-17 00:00:00.000';'2024-12-17 09:00:43.000';5000.0;4805;3f0e255baa674faeb6e70ba79cede172;0
2933725046;'2025-06-05 00:00:00.000';'2025-06-05 10:20:28.000';1000.0;8309;639bd8a0613721b132d1778ea861238c;0
2096229005;'2025-03-05 00:00:00.000';'2025-03-05 16:37:50.000';5000.0;4612;19e67de31e68efdd2bf26352e217aa5c;0
2938093850;'2025-03-16 00:00:00.000';'2025-03-16 18:30:30.000';50000.0;5847;718d77b35797e787b85e233c785b26fa;0
2112686417;'2024-12-11 00:00:00.000';'2024-12-11 12:39:05.000';1000.0;9858;a8087899dcc965fcc21c605cf6ab84de;0
2937649420;'2025-05-15 00:00:00.000';'2025-05-15 08:42:28.000';10000.0;9903;d81e3bd095e0581d0b03618ea8ed5654;0
2937526973;'2025-07-10 00:00:00.000';'2025-07-10 16:17:24.000';500000.0;9949;36209d8b69e4ec74556dff4ed38a9df3;0
2933493153;'2025-05-23 00:00:00.000';'2025-05-23 17:16:32.000';4160.0;2915;b3b2c1bb0174844ab05327d782eeff06;0
2937759666;'2025-07-16 00:00:00.000';'2025-07-16 12:29:56.000';10000.0;5281;22b84292f0ebce65ad0808342615a03b;0
456112296;'2024-12-12 00:00:00.000';'2024-12-12 11:32:59.000';15000.0;11636;421b46b77d1777aee954cc31233daa51;0
2938293955;'2024-12-14 00:00:00.000';'2024-12-14 21:53:08.000';205000.0;5298;2a2f2c4d17ed47932ff7c8eb6e5b34cd;0
455975954;'2025-03-23 00:00:00.000';'2025-03-23 15:32:17.000';10000.0;6656;2828761c64d5081ce6417b4058ee5868;0
2684371840;'2025-08-18 00:00:00.000';'2025-08-18 18:27:40.000';90000.0;10270;49bd05dbeb272e3330af9d0fb3787021;0
456311041;'2024-12-31 00:00:00.000';'2024-12-31 18:15:14.000';10000.0;12759;964df6a2d5143dc6fa2f306a1f054210;0
455852784;'2025-03-31 00:00:00.000';'2025-03-31 18:06:09.000';50000.0;560;645fa6b90343b8d1ae1790a55abfde89;0
2933437493;'2025-08-13 00:00:00.000';'2025-08-13 10:22:58.000';4000.0;4149;d83a4e42f28b552f9acd1d6a410e81a3;0
2095336822;'2024-12-10 00:00:00.000';'2024-12-10 16:49:18.000';10000.0;7538;6a54a18e6601a3b624f39ae10a9e6c8d;0
2938063812;'2025-07-25 00:00:00.000';'2025-07-25 12:42:23.000';80000.0;9624;a15d4c5e84db6bc70589534e35e494e4;0
454464049;'2025-07-04 00:00:00.000';'2025-07-04 21:34:07.000';10000.0;1779;102e637fbaf046f787942ce526469eaf;0
452718092;'2025-07-20 00:00:00.000';'2025-07-20 20:00:47.000';5000.0;9535;f7492eccd201d138a6381c4c09c562e9;0
497439421;'2025-03-09 00:00:00.000';'2025-03-09 03:24:44.000';3000.0;9630;34431a284c906108484434cf8f85a6a2;0
450724681;'2025-08-15 00:00:00.000';'2025-08-15 07:30:12.000';10000.0;427;b1bad967c9a07c387478a24f700412f8;0
2937607295;'2025-06-24 00:00:00.000';'2025-06-24 12:00:32.000';10000.0;1739;e8e195e7c4fa126de23e2226d30a39e3;0
455296083;'2025-07-11 00:00:00.000';'2025-07-11 18:06:43.000';50000.0;7134;e3938781b3f7e10cb4b8371410945a3c;0
452966691;'2025-05-16 00:00:00.000';'2025-05-16 04:53:17.000';40000.0;10911;c4ea468194fa3162a9e67d10a761d7bb;0
2937918969;'2025-05-16 00:00:00.000';'2025-05-16 15:41:17.000';790.0;605;dc13492c43cebd5bc8717f07d44f11f9;0
456332362;'2025-03-03 00:00:00.000';'2025-03-03 11:28:24.000';74800.0;1553;14c2229a0abc8ccadf12a7bf9410b7a3;0
2937764287;'2025-05-10 00:00:00.000';'2025-05-10 14:31:12.000';170.0;9193;ef8fbc05a5c7b7f022d47b72654a9e1a;0
2094863721;'2025-06-10 00:00:00.000';'2025-06-10 18:39:12.000';186000.0;1778;5b53394a0149196bac73cc45b2fd1073;0
453024373;'2025-01-14 00:00:00.000';'2025-01-14 19:26:52.000';4000.0;2198;ef96f13581fbde7f517c33e5b0227cd1;0
2095839711;'2024-12-21 00:00:00.000';'2024-12-21 17:17:58.000';32000.0;4358;a93f117bd896bcf7aa3f93739c15813e;0
501247811;'2025-06-15 00:00:00.000';'2025-06-15 15:17:25.000';2000.0;5906;e033186a1b0a500fcfb636a1c8857b4a;0
2938150265;'2025-04-07 00:00:00.000';'2025-04-07 15:14:46.000';400.0;9775;65a50ae9ab335767ef8424a233aa4620;0
454192001;'2025-05-18 00:00:00.000';'2025-05-18 14:53:16.000';5000.0;10347;8dcd54aff2bed39549bfdda91802e9e0;0
501948157;'2025-08-18 00:00:00.000';'2025-08-18 14:51:48.000';100000.0;10650;7aec37a818d308dc909c8ddf2caef89f;0
2937759666;'2025-06-23 00:00:00.000';'2025-06-23 12:26:51.000';2000.0;11361;22b84292f0ebce65ad0808342615a03b;0
456167524;'2025-07-01 00:00:00.000';'2025-07-01 18:43:44.000';3000.0;1195;68d6b46306e875bfe51d6b5ab278f88b;0
452951313;'2025-01-20 00:00:00.000';'2025-01-20 09:13:25.000';10000.0;1497;19d72bc910b3e4ee4bd51c5b7114e350;0
2094722364;'2024-12-25 00:00:00.000';'2024-12-25 18:14:17.000';41000.0;6778;bff42a88483770721315d6987394864c;0
2685838029;'2025-05-01 00:00:00.000';'2025-05-01 14:44:07.000';190000.0;6991;e08a6a4db528821b45f760caa53453e8;0
2937782448;'2025-03-26 00:00:00.000';'2025-03-26 14:44:40.000';15000.0;7151;3f0e255baa674faeb6e70ba79cede172;0
456156194;'2024-12-02 00:00:00.000';'2024-12-02 11:34:25.000';100000.0;2652;7acec76c195519c58e9511a1ea6191c4;0
465356982;'2025-03-28 00:00:00.000';'2025-03-28 16:06:37.000';10000.0;3786;e68b3cc10384bea36bfd7b0b92acfbd3;0
2112686417;'2025-04-11 00:00:00.000';'2025-04-11 16:29:54.000';5000.0;4089;a8087899dcc965fcc21c605cf6ab84de;0
456326660;'2025-07-06 00:00:00.000';'2025-07-06 22:16:00.000';34000.0;5841;9ceb10f9ff9f6fbf498dd9fa1d6b4b73;0
456326660;'2025-07-09 00:00:00.000';'2025-07-09 15:10:18.000';300.0;9852;3b6200f28be9543f7d3017e92c5a900d;0
2933493153;'2025-05-01 00:00:00.000';'2025-05-01 17:56:45.000';1000.0;3062;d677d4e1a0f625e1ad746ea950c9dca9;0
456628980;'2025-05-02 00:00:00.000';'2025-05-02 11:55:52.000';25000.0;4349;92ec8dc433f0ff8183e204641c2accc8;0
451004861;'2025-05-18 00:00:00.000';'2025-05-18 17:34:31.000';10000.0;3381;b068ac1bd3e85db9c03a5f75f2f6854d;0
452951313;'2025-05-01 00:00:00.000';'2025-05-01 18:01:06.000';60000.0;5493;284f2dfd6013a7a30a5942eec5fa41a2;0
456173125;'2025-08-03 00:00:00.000';'2025-08-03 19:10:39.000';6000.0;7382;ab121cb62bacb141a066a3fe017f8b76;0
2934295459;'2025-07-27 00:00:00.000';'2025-07-27 09:52:47.000';950.0;7542;7ffd4fa86d0acb39296ce9052709f4ed;0
2112334789;'2025-02-27 00:00:00.000';'2025-02-27 12:24:43.000';11000.0;9436;d5b85ff949eb8ac79d7dbc91932e892c;0
2684034681;'2025-05-28 00:00:00.000';'2025-05-28 15:09:20.000';10000.0;9484;10d7b169ab61cb3d19f4833ff6a5c72d;0
2938023904;'2025-04-24 00:00:00.000';'2025-04-24 20:41:19.000';4000.0;6654;9da144223d8f6574c72fa67e7490a3fb;0
2096229005;'2025-01-04 00:00:00.000';'2025-01-04 21:01:11.000';5000.0;12232;b3a3d4a6006293195d998957d4f01e42;0
2937654982;'2025-01-03 00:00:00.000';'2025-01-03 20:46:09.000';10000.0;12321;4c8851ae5c8d1ffa37f74745700414eb;0
2933083574;'2025-02-12 00:00:00.000';'2025-02-12 14:25:33.000';32000.0;12700;14a5bc358edc189faad1edde3b7597e5;0
456508483;'2024-12-18 00:00:00.000';'2024-12-18 09:11:16.000';3000.0;12921;94803708e51b56080fc9e6e49d8c2f65;0
452171932;'2025-07-04 00:00:00.000';'2025-07-04 12:04:28.000';40000.0;1894;47344e7b172a9693714f42a664759568;0
2937764287;'2025-06-06 00:00:00.000';'2025-06-06 21:54:37.000';200.0;6129;ef8fbc05a5c7b7f022d47b72654a9e1a;0
452966691;'2025-05-07 00:00:00.000';'2025-05-07 14:51:15.000';3200.0;6761;c4ea468194fa3162a9e67d10a761d7bb;0
1286648072;'2024-12-03 00:00:00.000';'2024-12-03 18:38:46.000';17000.0;11918;a0058777650c8e08b9c79023de9d6173;0
2937782448;'2025-01-23 00:00:00.000';'2025-01-23 17:12:12.000';10000.0;12924;3f0e255baa674faeb6e70ba79cede172;0
2933083574;'2025-04-18 00:00:00.000';'2025-04-18 20:40:33.000';100000.0;11499;14a5bc358edc189faad1edde3b7597e5;0
455296083;'2025-07-25 00:00:00.000';'2025-07-25 19:42:15.000';5000.0;12964;e3938781b3f7e10cb4b8371410945a3c;0
2939023538;'2025-06-11 00:00:00.000';'2025-06-11 02:56:21.000';2040.0;12128;fb8dd5b03fcfc4d1795ca2c2af954082;0
452595449;'2025-01-22 00:00:00.000';'2025-01-22 13:21:15.000';50000.0;12692;01a3c776681777e314f564b1f9d3df27;0
456355739;'2025-07-01 00:00:00.000';'2025-07-01 12:37:54.000';10000.0;12880;5474be9abe881a40790bdaa1d324f43b;0
2683930531;'2025-03-17 00:00:00.000';'2025-03-17 20:09:51.000';2000.0;12980;6208ba4394c05186d14887ec3c368507;0
453195571;'2025-03-29 00:00:00.000';'2025-03-29 22:22:33.000';5000.0;8710;8c152bd48571aa9c60ce1b6047f9769e;0
2112800905;'2025-06-14 00:00:00.000';'2025-06-14 13:13:39.000';3000.0;10314;c3c8daddee7d043dacec933a269a7a34;0
2112800905;'2025-02-07 00:00:00.000';'2025-02-07 18:19:39.000';22300.0;12505;c3c8daddee7d043dacec933a269a7a34;0
456173125;'2025-07-12 00:00:00.000';'2025-07-12 14:00:11.000';3000.0;12740;ab121cb62bacb141a066a3fe017f8b76;0
2933493153;'2024-12-02 00:00:00.000';'2024-12-02 19:34:47.000';20000.0;3660;d677d4e1a0f625e1ad746ea950c9dca9;0
2933725046;'2025-07-08 00:00:00.000';'2025-07-08 19:41:20.000';3000.0;7713;639bd8a0613721b132d1778ea861238c;0
455579485;'2025-02-11 00:00:00.000';'2025-02-11 09:54:42.000';100000.0;8965;09e5b4b08c8b9f2b46119ea900a9db3e;0
2937708912;'2025-03-13 00:00:00.000';'2025-03-13 01:26:58.000';30000.0;5663;e9775740c162065df7fd33e33bfb86e2;0
2938023904;'2025-08-21 00:00:00.000';'2025-08-21 22:52:32.000';22000.0;8711;0012760d8661910c6291ba66aa0bec93;0
2937764287;'2025-03-20 00:00:00.000';'2025-03-20 21:33:10.000';200.0;10661;d26c564c8de8f8eab324cb751fed348f;0
2937859498;'2025-05-04 00:00:00.000';'2025-05-04 22:09:50.000';1000.0;11987;1f1ec07ffa06b3258d49beb4fb3d9f63;0
455975954;'2025-03-26 00:00:00.000';'2025-03-26 19:14:54.000';500.0;12070;e481034bdd19fed7d1da14f1962f7ccf;0
453720887;'2025-01-13 00:00:00.000';'2025-01-13 10:08:46.000';7000.0;12140;ec184d8891de29176182d57c2a82f181;0
2938757855;'2025-06-20 00:00:00.000';'2025-06-20 10:44:05.000';2503000.0;11417;9970408ab8f039b9e7f2ada307db2f74;0
456088424;'2025-01-14 00:00:00.000';'2025-01-14 08:03:32.000';300000.0;3367;27578b505da089f889d8e9244985a8a5;0
450684874;'2025-03-07 00:00:00.000';'2025-03-07 20:43:29.000';126000.0;9279;7a37b6098875fe071bd8296ca8dd8da6;0
455696089;'2025-06-28 00:00:00.000';'2025-06-28 09:13:41.000';104731.0;10800;e6012024e84e69d5c2ba93abbeef3660;0
2937708912;'2025-05-01 00:00:00.000';'2025-05-01 21:39:14.000';30000.0;7630;e9775740c162065df7fd33e33bfb86e2;0
501247811;'2025-06-16 00:00:00.000';'2025-06-16 19:18:52.000';10000.0;10886;e033186a1b0a500fcfb636a1c8857b4a;0
453145885;'2025-04-24 00:00:00.000';'2025-04-24 11:57:08.000';5000.0;10244;a441d44301efe8de08624ee6cfe3afe2;0
455296083;'2025-08-08 00:00:00.000';'2025-08-08 16:40:26.000';1000.0;1030;e3938781b3f7e10cb4b8371410945a3c;0
456173125;'2025-03-05 00:00:00.000';'2025-03-05 15:08:40.000';20000.0;3482;889967fc95bdc8b8980fcd76e6672b7f;0
455975954;'2025-07-05 00:00:00.000';'2025-07-05 03:31:46.000';2000.0;6691;36bcd115b5be589cc51736fe0e84f618;0
497439421;'2025-03-29 00:00:00.000';'2025-03-29 21:45:58.000';1700.0;8115;34431a284c906108484434cf8f85a6a2;0
2095336822;'2025-07-15 00:00:00.000';'2025-07-15 10:15:06.000';1000.0;9094;502316602f75b8b950822466b8f9a069;0
452910230;'2025-04-10 00:00:00.000';'2025-04-10 21:52:30.000';5050.0;10426;c6182eb7d0603e7a1c2d5fbd3350b597;0
2935588230;'2025-06-10 00:00:00.000';'2025-06-10 13:32:08.000';110000.0;2144;f0d722fe560b8d757294b6eb9a17739b;0
2938195594;'2025-01-29 00:00:00.000';'2025-01-29 18:15:09.000';250000.0;2560;3cfde553d90d5e31a9f955309fc4f151;0
2933725046;'2025-06-22 00:00:00.000';'2025-06-22 21:29:24.000';5000.0;3538;639bd8a0613721b132d1778ea861238c;0
2112800905;'2025-03-05 00:00:00.000';'2025-03-05 21:22:59.000';13700.0;6168;c3c8daddee7d043dacec933a269a7a34;0
456326660;'2025-07-12 00:00:00.000';'2025-07-12 16:54:30.000';20000.0;8015;3b6200f28be9543f7d3017e92c5a900d;0
456156194;'2025-01-20 00:00:00.000';'2025-01-20 06:59:29.000';25000.0;10428;b749999ad5dd738f976c095995ce37cb;0
456326660;'2025-01-05 00:00:00.000';'2025-01-05 11:16:49.000';20000.0;8149;9ceb10f9ff9f6fbf498dd9fa1d6b4b73;0
2685838029;'2025-08-16 00:00:00.000';'2025-08-16 16:55:55.000';30000.0;10021;e08a6a4db528821b45f760caa53453e8;0
453006901;'2024-12-10 00:00:00.000';'2024-12-10 08:49:16.000';200000.0;4247;8a7e4d8d568751020614ea472e080a96;0
456156194;'2024-12-25 00:00:00.000';'2024-12-25 10:19:39.000';1700.0;5225;5b965acd685497caf031b5762441468a;0
452718092;'2025-06-17 00:00:00.000';'2025-06-17 10:15:54.000';3000.0;5540;f7492eccd201d138a6381c4c09c562e9;0
454192001;'2025-04-30 00:00:00.000';'2025-04-30 16:50:15.000';1320.0;7537;b4cdd9247b286a6abed573a97f432fc5;0
456508483;'2025-06-20 00:00:00.000';'2025-06-20 19:37:30.000';664000.0;10893;3ff4f1970f2ae57d912e479653aa084c;0
453660874;'2025-04-17 00:00:00.000';'2025-04-17 19:43:28.000';100.0;11304;c6890f2c77b4d40e9c9481f7cb2af782;0
2937859498;'2025-05-05 00:00:00.000';'2025-05-05 20:33:44.000';1000.0;7711;1f1ec07ffa06b3258d49beb4fb3d9f63;0
2935588230;'2025-03-07 00:00:00.000';'2025-03-07 13:45:43.000';3000.0;12903;f0d722fe560b8d757294b6eb9a17739b;0
497566784;'2025-07-04 00:00:00.000';'2025-07-04 19:25:15.000';165885.0;1876;4e2937106cfbc9ebe27a335e05da57ad;0
499678068;'2025-03-13 00:00:00.000';'2025-03-13 00:12:26.000';1000.0;8609;1c1ddec0f382e01cdd1a727beffa1c3c;0
2938935117;'2025-06-10 00:00:00.000';'2025-06-10 12:16:55.000';451843.0;10958;61b2c1f7d0bb984fb788e40648b846b6;0
2094722364;'2025-03-03 00:00:00.000';'2025-03-03 00:05:50.000';588.0;11374;bff42a88483770721315d6987394864c;0
2933375279;'2025-08-17 00:00:00.000';'2025-08-17 10:42:15.000';5000.0;5355;0c1de05ea765df1559aabe6d5e076133;0
452262441;'2025-07-19 00:00:00.000';'2025-07-19 10:59:57.000';50000.0;4739;5c56843c72414d4269d154a979116afe;0
454086659;'2025-01-24 00:00:00.000';'2025-01-24 12:26:01.000';15000.0;5873;c9f8a9553b1f6782f2fd65554def6cda;0
455963289;'2025-08-24 00:00:00.000';'2025-08-24 18:24:46.000';3500.0;8350;ae0fcc6705d1d62e3763cf827eba0521;0
2933493153;'2025-01-03 00:00:00.000';'2025-01-03 16:31:51.000';2940.0;3048;d677d4e1a0f625e1ad746ea950c9dca9;0
452966691;'2025-04-08 00:00:00.000';'2025-04-08 06:34:59.000';3000.0;4028;c4ea468194fa3162a9e67d10a761d7bb;0
2933083574;'2025-08-16 00:00:00.000';'2025-08-16 19:40:58.000';18000.0;5419;14a5bc358edc189faad1edde3b7597e5;0
497439421;'2025-06-17 00:00:00.000';'2025-06-17 22:21:12.000';9000.0;2028;34431a284c906108484434cf8f85a6a2;0
2937759666;'2025-05-08 00:00:00.000';'2025-05-08 07:49:39.000';2000.0;8682;7792f9dc687c78bb895d97eda2be08c7;0
2095314234;'2025-01-17 00:00:00.000';'2025-01-17 18:13:01.000';900.0;10505;5eb09003e1a1831ed3bf03315edaae0e;0
497439421;'2025-05-13 00:00:00.000';'2025-05-13 13:32:17.000';1000.0;3583;34431a284c906108484434cf8f85a6a2;0
2937764287;'2025-05-27 00:00:00.000';'2025-05-27 20:28:55.000';5000.0;8374;ef8fbc05a5c7b7f022d47b72654a9e1a;0
2935290201;'2025-02-04 00:00:00.000';'2025-02-04 12:39:51.000';100.0;8427;95e42a8c87668a7e2de56c5a469f1444;0
2934295459;'2025-06-20 00:00:00.000';'2025-06-20 20:59:34.000';3000.0;3532;e1a6e2449e3ceb7a51c502c0b2c8490a;0
2937708912;'2024-12-01 00:00:00.000';'2024-12-01 13:38:13.000';20000.0;6586;e9775740c162065df7fd33e33bfb86e2;0
2937827669;'2025-02-24 00:00:00.000';'2025-02-24 18:44:12.000';50000.0;9480;e2764316c0e77eb866047a877c06be91;0
2937939312;'2025-04-10 00:00:00.000';'2025-04-10 01:15:02.000';5000.0;4199;56f40729d51a181b4a17fa03935b8ebb;0
452718092;'2025-07-08 00:00:00.000';'2025-07-08 12:34:41.000';3000.0;4972;f7492eccd201d138a6381c4c09c562e9;0
455296083;'2025-06-08 00:00:00.000';'2025-06-08 14:20:51.000';10000.0;5592;e3938781b3f7e10cb4b8371410945a3c;0
501247811;'2025-06-14 00:00:00.000';'2025-06-14 19:27:45.000';100000.0;8270;e033186a1b0a500fcfb636a1c8857b4a;0
2937932020;'2025-06-28 00:00:00.000';'2025-06-28 20:01:16.000';69000.0;9337;83b43fb58df3c1ec6e1fcb09c20c2897;0
2935290201;'2025-06-20 00:00:00.000';'2025-06-20 22:48:30.000';138.0;1463;95e42a8c87668a7e2de56c5a469f1444;0
2684218560;'2025-02-24 00:00:00.000';'2025-02-24 01:37:04.000';25226.21;3067;31ebdedaa19148313ce41aa8d1de7b91;0
456156194;'2025-03-28 00:00:00.000';'2025-03-28 12:11:38.000';1700.0;5024;0a83dd3b5bc4ada860c4838560ca539a;0
